"","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","Abrocomidae","Anomaluridae","Aplodontiidae","Bathyergidae","Calomyscidae","Capromyidae","Castoridae","Caviidae","Chinchillidae","Cricetidae","Ctenodactylidae","Ctenomyidae","Cuniculidae","Dasyproctidae","Dinomyidae","Dipodidae","Echimyidae","Erethizontidae","Geomyidae","Gliridae","Heptaxodontidae","Heteromyidae","Hystricidae","Muridae","Myocastoridae","Nesomyidae","Octodontidae","Pedetidae","Petromuridae","Platacanthomyidae","Sciuridae","Spalacidae","Thryonomyidae","MammRich","SpeciesDensity"
"1049","Melomys_leucogaster",0,0,0,"Rodentia","Melomys","leucogaster",NA,4.64602417999636,153.32,10,NA,NA,NA,3,NA,NA,2,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA,NA,4,2,1,20,NA,NA,"456;977;1297;2152;2655;2803",NA,NA,NA,NA,12.145534007517,-4.6,-10.16,-7.38,148.15,138.39,143.27,1,1.84213567655312,1,0.15,266.38,251.27,1627.02,1656.83,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,-2.98918109022516
"1050","Melomys_lutillus",0,0,0,"Rodentia","Melomys","lutillus",NA,NA,104.82,10,NA,NA,NA,3,NA,NA,2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,4,2,1,20,NA,NA,"977;2152;2803",35.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,NA
"1051","Melomys_matambuai",0,0,0,"Rodentia","Melomys","matambuai",NA,4.9766647745251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,NA
"1052","Melomys_obiensis",0,0,0,"Rodentia","Melomys","obiensis",NA,4.26267987704132,136.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"2655;2803",NA,NA,NA,NA,7.91084369834928,-1.17,-1.74,-1.45,128.16,127.37,127.76,5,3.99249638957802,5,0.02,280,249,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,-2.1803632602889
"1053","Melomys_paveli",0,0,0,"Rodentia","Melomys","paveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,NA
"1054","Melomys_rubicola",0,0,0,"Rodentia","Melomys","rubicola",NA,4.60517018598809,147.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"2655;2803",NA,NA,NA,NA,-8.58440194110969,-9.13,-9.13,-9.13,143.86,143.86,143.86,5,1.79175946922805,5,0.25,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.7281583934635
"1055","Melomys_rufescens",0,0,0,"Rodentia","Melomys","rufescens",NA,4.09600984154116,136.94,10,NA,NA,NA,3,NA,NA,2,NA,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,4,2,1,20,NA,NA,"456;865;977;1297;1954;2152;2655;2803",NA,NA,NA,NA,13.4219504137234,-0.00769,-10.7,-5.35,153.11,130.2,141.66,1,2.12823170584927,1,0.14,246.91,237.26,1670.54,1709.89,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264,-3.4074750741893
"1056","Melomys_spechti",0,0,0,"Rodentia","Melomys","spechti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
"1057","Melomys_talaudium",0,0,0,"Rodentia","Melomys","talaudium",NA,NA,152.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"2803",104.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,NA
"1058","Menetes_berdmorei",0,0,0,"Rodentia","Menetes","berdmorei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,51.6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"32;543",NA,NA,NA,NA,13.8132747904978,23.87,6.65,15.26,108.41,96.38,102.39,2,4.61571439986376,8,0.08,153.34,238.34,1117.63,1565.55,2.39789527279837,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375,-3.42499775079877
"1059","Meriones_arimalius",0,0,0,"Rodentia","Meriones","arimalius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6782414091728,24.13,21.93,23.03,54.39,47.17,50.78,2,1.89761985992753,2,0.05,7.3,254.94,123.01,1251.46,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,-3.55328186245994
"1060","Meriones_chengi",0,0,0,"Rodentia","Meriones","chengi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2557230651271,47.66,41.56,44.61,90.59,88.71,89.65,2,2.19833507162025,3,0.05,16.77,54.7,142.52,611.84,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,-3.10296858200508
"1061","Meriones_crassus",1,1,2,"Rodentia","Meriones","crassus",1,4.24763773163523,150,NA,NA,NA,NA,4,NA,3.15700042115011,2,NA,NA,67,4.21,2,67.2,NA,NA,NA,4.2336716274432,NA,NA,1,1,30.24,NA,NA,"543;1297;1650;2655",NA,NA,NA,NA,16.1398691583232,36.36,17.16,26.76,70.45,-17.1,26.67,0,3.02723094061336,0,0.12,7.01,219.3,108.69,1226.55,4.56434819146784,NA,NA,0.0342113095238095,NA,0.523746466811564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,291,-4.54556312511435
"1062","Meriones_dahli",0,0,0,"Rodentia","Meriones","dahli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36205168755159,40.54,39.78,40.16,46.12,45.36,45.74,23,3.8636727444871,23,0.02,37.15,40.02,513.3,809.28,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,-1.77426040886216
"1063","Meriones_grandis",0,0,0,"Rodentia","Meriones","grandis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,NA
"1064","Meriones_hurrianae",0,1,1,"Rodentia","Meriones","hurrianae",NA,4.26296152751494,NA,14.25,NA,64.49,72.3,NA,NA,3.37382618486602,NA,0.000104,-9.06192036685791,NA,4.1,NA,NA,NA,NA,NA,3.84117126445619,NA,NA,NA,NA,19.85,NA,NA,"967;1297;1559;1573;2322;2323;2327;2329;2655;2978",NA,NA,NA,NA,13.7088825059883,33.67,20.68,27.18,75.02,53.93,64.47,7,5.10727791913436,10,0.13,26.56,244.95,314.37,1387.97,4.70953020131233,0.617225094,NA,NA,NA,0.612783856719735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134,-3.82658722704592
"1065","Meriones_libycus",0,1,1,"Rodentia","Meriones","libycus",NA,4.51447932070359,NA,NA,NA,NA,NA,NA,NA,3.23592957943403,NA,NA,NA,NA,4.54,NA,NA,NA,NA,NA,4.53044663979215,NA,NA,NA,NA,30.18,45,NA,"1297;2655",NA,NA,NA,NA,16.0393153776624,47.64,21.1,34.37,90.64,-15.02,37.81,0,3.28802868355652,0,0.1,12.18,177.09,167.3,1088.4,4.31748811353631,NA,8.58778625954198,NA,NA,0.719331286983727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,379,-4.38714695205668
"1066","Meriones_meridianus",1,1,2,"Rodentia","Meriones","meridianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17596832385692,NA,NA,NA,NA,5.64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84,NA,NA,"1297",NA,NA,NA,NA,15.5102735133256,51.59,27.74,39.67,116.66,45.72,81.19,0,2.82494395257371,0,0.06,17.23,74.16,207.58,727.93,4.11087386417331,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,381,-4.15510122397186
"1067","Meriones_persicus",1,1,2,"Rodentia","Meriones","persicus",NA,4.67767687677484,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,NA,NA,NA,NA,5.83,NA,NA,NA,4.8892959422371,NA,NA,NA,NA,NA,NA,19,NA,NA,"730;1297;2655",NA,NA,NA,NA,14.6400264385892,40.85,25.69,33.27,71.4,40.59,56,1,3.5530597309714,4,0.15,23.27,142.52,263.87,1161.82,2.39789527279837,NA,NA,NA,NA,0.69810054562339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228,-4.00014785019654
"1068","Meriones_rex",0,0,0,"Rodentia","Meriones","rex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1454475556941,23.86,12.59,18.22,52.33,38.39,45.36,0,3.83773040084629,1,0.21,10.68,221.52,198.1,1492.29,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,-3.89608197894367
"1069","Meriones_sacramenti",0,1,1,"Rodentia","Meriones","sacramenti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,8.50322610418762,32.08,30.84,31.46,34.98,34.26,34.62,15,6.72509366437508,15,0.22,24.09,192.13,258.38,1448.76,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,-1.84780613541011
"1070","Meriones_shawi",0,1,1,"Rodentia","Meriones","shawi",NA,4.50645421304893,NA,NA,129.27,NA,NA,NA,NA,3.21084365317094,NA,NA,NA,31.25,5.84,NA,NA,NA,NA,NA,4.52417702677856,NA,NA,NA,NA,29.31,25,NA,"1297;2655",NA,3.82,NA,NA,14.1568492271284,37.34,28.56,32.95,32.75,-11.25,10.75,0,4.48277653777402,1,0.15,18.32,182.13,251.97,1169.15,4.20469261939097,NA,5.74712643678161,NA,NA,0.638489256954637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,-4.12293563521343
"1071","Meriones_tamariscinus",0,0,0,"Rodentia","Meriones","tamariscinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4.04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.44,15.16,NA,"1297",NA,NA,NA,NA,14.6192740030059,50.84,36.71,43.78,96.26,45,70.63,0,2.7047112998367,0,0.02,17.47,73.67,232.47,649.51,3.61091791264422,0.008929316,5.1043771043771,NA,NA,0.472756449317212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262,-3.93076873761737
"1072","Meriones_tristrami",0,1,1,"Rodentia","Meriones","tristrami",NA,4.71510024536029,NA,NA,NA,184.01,112,NA,NA,3.1776370768516,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2978",NA,NA,NA,NA,13.9971537513885,42.51,23.64,33.07,51.52,26.23,38.87,2,4.45155269732249,4,0.14,32.57,137.03,323.04,1113.96,3.8286413964891,NA,NA,NA,NA,0.477121254719662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186,-3.8093736923615
"1073","Meriones_unguiculatus",0,1,1,"Rodentia","Meriones","unguiculatus",2,4.0561233494019,112.5,18.75,91,99.4,70,NA,NA,3.22246936037833,NA,NA,NA,46,5.01,3,24,NA,NA,NA,4.0342406381524,NA,NA,NA,NA,23.95,13.24,NA,"543;1024;1297;1822;1849;1939;1940;2146;2655;2978",NA,NA,NA,NA,14.4816631768559,52.04,38.19,45.12,125.6,91.37,108.49,0,2.82435065679837,0,0.03,20.99,3.37,289.67,564.18,7.57916796739608,0.537294977,4.64561403508772,0.0784722222222222,0.126388888888889,0.45484486000851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,276,-3.84839732442481
"1074","Meriones_vinogradovi",0,1,1,"Rodentia","Meriones","vinogradovi",NA,4.76217393479776,154.53,9.5,NA,NA,NA,NA,NA,3.08602991153477,NA,NA,NA,NA,7.48,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2274",NA,NA,NA,NA,13.0118191606641,41.02,33.69,37.35,50.97,39.44,45.2,23,4.22244456484942,34,0.09,40.34,105.05,406.51,1033.58,0.693147180559945,NA,NA,NA,NA,0.477121254719662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,-3.53701790869258
"1075","Meriones_zarudnyi",0,0,0,"Rodentia","Meriones","zarudnyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4044967328935,38.06,34.15,36.1,65.76,58.25,62,4,2.98568193770049,6,0.17,18.24,130.31,237.01,1010.33,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,-3.49510987919209
"1076","Mesembriomys_gouldii",0,0,0,"Rodentia","Mesembriomys","gouldii",NA,6.57436429043671,300.99,11,NA,NA,NA,NA,NA,3.78487121976766,NA,NA,NA,NA,1.87,4,46.8,NA,NA,NA,3.93221771271367,NA,4,NA,NA,48.99,480.99,280,"456;543;699;1297;2655;2803",NA,NA,NA,NA,12.5990428835226,-11.11,-20.62,-15.87,147.12,124.36,135.74,0,1.29746314741327,0,0.05,99.02,255.83,920.06,1748.78,2.484906649788,0.700827512,13.8613832853026,0.0363390313390313,NA,1.54032947479087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,-3.281363103406
"1077","Mesembriomys_macrurus",0,0,0,"Rodentia","Mesembriomys","macrurus",NA,5.68453169506406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,229.42,"456;1297;2655;2803",NA,NA,NA,268.36,11.5717518591794,-12.17,-17.08,-14.63,134.82,123.42,129.12,0,0.00995033085316809,0,0,85.75,274.15,840.53,1781.02,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,-3.25469596675316
"1078","Mesocapromys_angelcabrerai",0,0,0,"Rodentia","Mesocapromys","angelcabrerai",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"2151",NA,NA,NA,NA,1.26694760348732,21.57,21.53,21.55,-78.75,-78.77,-78.76,87,4.47733681447821,87,0.07,111,246,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.896929678287125
"1079","Mesocapromys_auritus",0,0,0,"Rodentia","Mesocapromys","auritus",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"2151",NA,NA,NA,NA,4.4236483093647,22.81,22.6,22.7,-79.31,-79.62,-79.47,54,4.08597631255158,54,-0.00781,123,250,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.62013605497376
"1080","Mesocapromys_melanurus",0,0,0,"Rodentia","Mesocapromys","melanurus",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,222,1.75,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6.22,NA,NA,"1297;2151",NA,1.41,NA,NA,10.1104736727466,21.34,19.82,20.58,-75.47,-77.73,-76.6,43,4.76592756486621,43,0.01,88.48,256.48,1272.25,1761.11,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1081","Mesocapromys_nanus",0,0,0,"Rodentia","Mesocapromys","nanus",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,2,NA,NA,NA,"2151",NA,NA,NA,NA,8.11373207397677,22.64,22.05,22.34,-81.13,-82.16,-81.64,2,3.53046971736629,2,0.00548,113.97,257.99,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-2.01859908904963
"1082","Mesocapromys_sanfelipensis",0,0,0,"Rodentia","Mesocapromys","sanfelipensis",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"1083","Mesocricetus_auratus",1,1,4,"Rodentia","Mesocricetus","auratus",1,4.59107126160859,180,NA,73.6,NA,NA,4,NA,2.74019465442878,1,NA,NA,NA,8.79,4,120,NA,NA,NA,3.93123722435195,NA,NA,1,2,18.65,22.93,NA,"543;1015;1060;1297;1577;1594;2655",NA,NA,NA,NA,13.7155431731968,42.1,31.43,36.76,51.88,28.72,40.3,8,4.50799827423582,29,0.08,41.84,107.7,395.58,1044.97,7.6506445514369,0.912576006,9.75744680851064,0.0141583333333333,0.0204444444444444,0.371067862271736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-4.25761471208916
"1084","Mesocricetus_brandti",0,1,1,"Rodentia","Mesocricetus","brandti",NA,5.28826703069454,NA,NA,50,NA,NA,NA,NA,2.70805020110221,NA,NA,NA,NA,9.01,3,NA,NA,NA,NA,3.76445064096101,NA,NA,NA,NA,20,NA,NA,"1297;2655",NA,NA,NA,NA,13.728412911799,42.81,33.34,38.08,53.7,29.63,41.67,12,4.43117387794013,26,0.06,46.44,90.46,441.25,968.98,4.06044301054642,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,-3.75534809685182
"1085","Mesocricetus_newtoni",0,0,0,"Rodentia","Mesocricetus","newtoni",NA,4.5798523780038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.5600488122004,45.45,42.08,43.76,29.69,23.59,26.64,34,4.52580225060452,40,-0.02,49.08,100.43,530.13,729.3,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-3.10665155728714
"1086","Mesocricetus_raddei",0,0,0,"Rodentia","Mesocricetus","raddei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,11.927964793607,48.12,41.96,45.04,48.34,37.7,43.02,2,3.99654796049783,5,0.04,35.42,89.61,443.57,639.87,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-3.15086551251456
"1087","Mesomys_hispidus",0,0,0,"Rodentia","Mesomys","hispidus",1,5.16478597392351,184.77,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,"902;905;1297;2151;2655",NA,NA,NA,NA,15.2967750660839,5.48,-15.36,-4.94,-47.94,-77.68,-62.81,0,1.19392246847243,0,0.15,179.72,252.14,1414.16,1559.88,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,-3.87689215500308
"1088","Mesomys_leniceps",0,0,0,"Rodentia","Mesomys","leniceps",1,4.68213122712422,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,NA
"1089","Mesomys_occultus",0,0,0,"Rodentia","Mesomys","occultus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,NA
