"","treename","traitname","studies","hPCR","competence","tip","gen","fam","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","MammRich","SpeciesDensity","ed_equal","cites"
"487","Reithrodontomys_spectabilis","Reithrodontomys_spectabilis",0,0,0,"Reithrodontomys_spectabilis","Reithrodontomys","CRICETIDAE","Reithrodontomys_spectabilis",0,0,0,"Rodentia","Reithrodontomys","spectabilis",1,3.00518743232475,87.83,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,"905;1642;2655",NA,NA,NA,NA,6.19595520992298,20.59,20.26,20.42,-86.73,-87.02,-86.87,7,4.22872975692054,7,0.35,123,256,1377,1471,1.6094379124341,NA,NA,NA,NA,NA,7,-1.845771117775,3.99970890296436,1
"488","Reithrodontomys_sumichrasti","Reithrodontomys_sumichrasti",4,1,0,"Reithrodontomys_sumichrasti","Reithrodontomys","CRICETIDAE","Reithrodontomys_sumichrasti",0,1,1,"Rodentia","Reithrodontomys","sumichrasti",1,2.94443897916644,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3.49,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,"905;1297;2655",NA,NA,NA,NA,12.9193007969981,21.63,8.34,14.98,-82.37,-104.6,-93.49,8,4.66570068572812,13,0.1,117.05,208.75,1095.11,1552.11,2.77258872223978,NA,NA,NA,NA,NA,403,-3.00547600004343,1.40987177219459,6
"489","Reithrodontomys_tenuirostris","Reithrodontomys_tenuirostris",0,0,0,"Reithrodontomys_tenuirostris","Reithrodontomys","CRICETIDAE","Reithrodontomys_tenuirostris",0,0,0,"Rodentia","Reithrodontomys","tenuirostris",1,2.99573227355399,87.73,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,"105;905;2655",NA,NA,NA,NA,9.96656093838699,16,14.32,15.16,-90.15,-92.33,-91.24,27,5.13114054708053,27,0.12,101.14,196.02,1378.91,1684.78,1.38629436111989,NA,NA,NA,NA,NA,165,-2.11093847488006,3.66458337916436,0
"490","Reithrodontomys_zacatecae","Reithrodontomys_zacatecae",0,0,0,"Reithrodontomys_zacatecae","Reithrodontomys","CRICETIDAE","Reithrodontomys_zacatecae",0,0,0,"Rodentia","Reithrodontomys","zacatecae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,"905",NA,NA,NA,NA,12.2643817415259,30.45,18.79,24.62,-101.17,-108.81,-104.99,2,3.57599067203532,2,0.1,51.24,149.77,707.02,1349.7,1.09861228866811,NA,NA,NA,NA,NA,214,-2.99593954095048,3.46971272507836,0
"491","Rhagomys_longilingua","Rhagomys_longilingua",0,0,0,"Rhagomys_longilingua","Rhagomys","CRICETIDAE","Rhagomys_longilingua",0,0,0,"Rodentia","Rhagomys","longilingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,233,NA,7.52211298919648,0
"492","Rhagomys_rufescens","Rhagomys_rufescens",0,0,0,"Rhagomys_rufescens","Rhagomys","CRICETIDAE","Rhagomys_rufescens",0,0,0,"Rodentia","Rhagomys","rufescens",NA,3.05400118167797,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"905;2655",NA,NA,NA,NA,10.381061516849,-21.82,-23.38,-22.6,-41.59,-44.95,-43.27,34,6.31535800152233,39,0.04,141.09,195.32,1220.17,1415.41,1.79175946922805,NA,NA,NA,NA,NA,206,-2.19457051269657,14.2549470407621,1
"493","Rheomys_mexicanus","Rheomys_mexicanus",0,0,0,"Rheomys_mexicanus","Rheomys","CRICETIDAE","Rheomys_mexicanus",0,0,0,"Rodentia","Rheomys","mexicanus",NA,3.68887945411394,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"905;2151;2655",NA,NA,NA,NA,9.61197348067729,16.88,16.11,16.49,-94.52,-96.76,-95.64,9,3.58629286533884,9,0.02,91.79,198.4,1028.63,1739.41,0.693147180559945,NA,NA,NA,NA,NA,161,-1.96760116682669,3.12943635663311,0
"494","Rheomys_raptor","Rheomys_raptor",0,0,0,"Rheomys_raptor","Rheomys","CRICETIDAE","Rheomys_raptor",0,0,0,"Rodentia","Rheomys","raptor",NA,3.63758615972639,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,7.51490874637511,8.93,7.72,8.32,-77.53,-80.21,-78.87,3,3.95028171754524,3,0.03,194.5,248.24,1527.51,1793.41,0.693147180559945,NA,NA,NA,NA,NA,247,-0.870986447297527,1.84376169051655,1
"495","Rheomys_thomasi","Rheomys_thomasi",0,0,0,"Rheomys_thomasi","Rheomys","CRICETIDAE","Rheomys_thomasi",0,0,0,"Rodentia","Rheomys","thomasi",NA,3.68887945411394,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"905;1297;2151;2655",NA,NA,NA,NA,10.1401402431408,17.45,13.55,15.5,-88.15,-93.25,-90.7,24,5.12824053617052,34.5,0.1,125.05,214.85,1271.9,1685.41,0,NA,NA,NA,NA,NA,191,-2.12277358607342,5.35304424186621,0
"496","Rheomys_underwoodi","Rheomys_underwoodi",0,0,0,"Rheomys_underwoodi","Rheomys","CRICETIDAE","Rheomys_underwoodi",0,0,0,"Rodentia","Rheomys","underwoodi",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"2151",NA,NA,NA,NA,9.36043311521868,10.55,8.88,9.71,-82.4,-84.27,-83.34,9,3.93437140909191,9,0.13,293.09,262.72,1435.81,1684.49,0,NA,NA,NA,NA,NA,195,-1.77514983880142,1.84376169051655,0
"497","Rhipidomys_albujai","Rhipidomys_latimanus",0,0,0,"Rhipidomys_albujai","Rhipidomys","CRICETIDAE","Rhipidomys_latimanus",0,0,0,"Rodentia","Rhipidomys","latimanus",1,4.0517849478033,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"890;2151;2655",NA,NA,NA,NA,11.4725173431262,8.38,-4.22,2.07,-76.43,-80.1,-78.27,3,4.18813844150846,7,0.1,176.56,227.88,1302.54,1565.76,0.693147180559945,NA,NA,NA,NA,NA,410,-2.36966711893933,NA,0
"498","Rhipidomys_austrinus","Rhipidomys_austrinus",0,0,0,"Rhipidomys_austrinus","Rhipidomys","CRICETIDAE","Rhipidomys_austrinus",0,0,0,"Rodentia","Rhipidomys","austrinus",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,12.0768604830156,-14.02,-23.93,-18.97,-62.95,-69.27,-66.11,1,2.91939104029727,1,0.11,80.18,165.57,983.95,1459.62,0.693147180559945,NA,NA,NA,NA,NA,296,-2.77362215543017,5.55428456849648,0
"499","Rhipidomys_cariri","Rhipidomys_macrurus",0,0,0,"Rhipidomys_cariri","Rhipidomys","CRICETIDAE","Rhipidomys_macrurus",0,0,0,"Rodentia","Rhipidomys","macrurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,297,NA,3.89285271326228,0
"500","Rhipidomys_caucensis","Rhipidomys_caucensis",0,0,0,"Rhipidomys_caucensis","Rhipidomys","CRICETIDAE","Rhipidomys_caucensis",0,0,0,"Rodentia","Rhipidomys","caucensis",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,253,NA,6.37303334209824,0
"501","Rhipidomys_couesi","Rhipidomys_couesi",0,0,0,"Rhipidomys_couesi","Rhipidomys","CRICETIDAE","Rhipidomys_couesi",0,0,0,"Rodentia","Rhipidomys","couesi",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,"905;2151;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,305,NA,5.55428456849648,0
"502","Rhipidomys_emiliae","Rhipidomys_emiliae",0,0,0,"Rhipidomys_emiliae","Rhipidomys","CRICETIDAE","Rhipidomys_emiliae",0,0,0,"Rodentia","Rhipidomys","emiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,218,NA,1.41078527664978,0
"503","Rhipidomys_fulviventer","Rhipidomys_fulviventer",0,0,0,"Rhipidomys_fulviventer","Rhipidomys","CRICETIDAE","Rhipidomys_fulviventer",0,0,0,"Rodentia","Rhipidomys","fulviventer",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,10.671325142743,10.51,4.47,7.49,-63.17,-73.91,-68.54,7,3.97799799435168,8,0.07,101.01,184.41,1358.97,1592.7,0,NA,NA,NA,NA,NA,339,-2.10429792588563,2.84689583038114,0
"504","Rhipidomys_gardneri","Rhipidomys_gardneri",0,0,0,"Rhipidomys_gardneri","Rhipidomys","CRICETIDAE","Rhipidomys_gardneri",0,0,0,"Rodentia","Rhipidomys","gardneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,293,NA,3.34181161252456,0
"505","Rhipidomys_ipukensis","Rhipidomys_emiliae",0,0,0,"Rhipidomys_ipukensis","Rhipidomys","CRICETIDAE","Rhipidomys_emiliae",0,0,0,"Rodentia","Rhipidomys","emiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,218,NA,2.64596856569956,0
"506","Rhipidomys_itoan","Rhipidomys_mastacalis",0,0,0,"Rhipidomys_itoan","Rhipidomys","CRICETIDAE","Rhipidomys_mastacalis",0,0,0,"Rodentia","Rhipidomys","mastacalis",1,4.60517018598809,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3.8,3.5,NA,NA,4.61699993774167,NA,4.53044663979215,1,NA,2,2,NA,NA,NA,"730;890;905;1297;2151;2159;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,279,NA,1.63660898769057,0
"507","Rhipidomys_latimanus","Rhipidomys_latimanus",0,0,0,"Rhipidomys_latimanus","Rhipidomys","CRICETIDAE","Rhipidomys_latimanus",0,0,0,"Rodentia","Rhipidomys","latimanus",1,4.0517849478033,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,"890;2151;2655",NA,NA,NA,NA,11.4725173431262,8.38,-4.22,2.07,-76.43,-80.1,-78.27,3,4.18813844150846,7,0.1,176.56,227.88,1302.54,1565.76,0.693147180559945,NA,NA,NA,NA,NA,410,-2.36966711893933,7.58086995219824,0
"508","Rhipidomys_leucodactylus","Rhipidomys_leucodactylus",0,0,0,"Rhipidomys_leucodactylus","Rhipidomys","CRICETIDAE","Rhipidomys_leucodactylus",0,1,1,"Rodentia","Rhipidomys","leucodactylus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8934474653806,4.26,-17.54,-6.63,-57.48,-80.02,-68.75,0,2.6440448711263,0,0.13,176.98,224.28,1340.22,1490.1,1.79175946922805,NA,NA,NA,NA,NA,666,-3.2103733396572,3.34181161252456,1
"509","Rhipidomys_macconnelli","Rhipidomys_macconnelli",0,0,0,"Rhipidomys_macconnelli","Rhipidomys","CRICETIDAE","Rhipidomys_macconnelli",0,0,0,"Rodentia","Rhipidomys","macconnelli",1,3.72785975375482,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,12.1601172371413,8.27,0.76,4.51,-59.73,-66.81,-63.27,0,0.576613364303994,0,0.28,174.87,230.21,1641.03,1684.55,0.693147180559945,NA,NA,NA,NA,NA,254,-2.87623809876713,6.37303334209824,0
"510","Rhipidomys_macrurus","Rhipidomys_macrurus",0,0,0,"Rhipidomys_macrurus","Rhipidomys","CRICETIDAE","Rhipidomys_macrurus",0,0,0,"Rodentia","Rhipidomys","macrurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,297,NA,2.08522322053114,2
"511","Rhipidomys_mastacalis","Rhipidomys_mastacalis",0,0,0,"Rhipidomys_mastacalis","Rhipidomys","CRICETIDAE","Rhipidomys_mastacalis",0,0,0,"Rodentia","Rhipidomys","mastacalis",1,4.60517018598809,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3.8,3.5,NA,NA,4.61699993774167,NA,4.53044663979215,1,NA,2,2,NA,NA,NA,"730;890;905;1297;2151;2159;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,279,NA,4.55105319459912,2
"512","Rhipidomys_modicus","Rhipidomys_modicus",0,0,0,"Rhipidomys_modicus","Rhipidomys","CRICETIDAE","Rhipidomys_modicus",0,0,0,"Rodentia","Rhipidomys","modicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,256,NA,7.58086995219824,0
"513","Rhipidomys_nitela","Rhipidomys_nitela",1,0,0,"Rhipidomys_nitela","Rhipidomys","CRICETIDAE","Rhipidomys_nitela",0,0,0,"Rodentia","Rhipidomys","nitela",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,14.2124964589859,8.52,-17.41,-4.44,-50.68,-68.47,-59.57,0,1.52388002407245,0,0.13,158.75,246.05,1491.06,1688.59,1.6094379124341,NA,NA,NA,NA,NA,303,-3.69096615770477,1.41078527664978,0
"514","Rhipidomys_ochrogaster","Rhipidomys_ochrogaster",0,0,0,"Rhipidomys_ochrogaster","Rhipidomys","CRICETIDAE","Rhipidomys_ochrogaster",0,0,0,"Rodentia","Rhipidomys","ochrogaster",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,14.0240102900204,-15.81,-28.67,-22.24,-39.64,-55.87,-47.75,1,4.4160656768973,5,0.06,124.71,201.53,1190.58,1352.93,0.693147180559945,NA,NA,NA,NA,NA,210,-3.76833098837637,2.08522322053114,0
"515","Rhipidomys_tribei","Rhipidomys_mastacalis",0,0,0,"Rhipidomys_tribei","Rhipidomys","CRICETIDAE","Rhipidomys_mastacalis",0,0,0,"Rodentia","Rhipidomys","mastacalis",1,4.60517018598809,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,3.8,3.5,NA,NA,4.61699993774167,NA,4.53044663979215,1,NA,2,2,NA,NA,NA,"730;890;905;1297;2151;2159;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,279,NA,3.93995282176228,0
"516","Rhipidomys_venezuelae","Rhipidomys_venezuelae",0,0,0,"Rhipidomys_venezuelae","Rhipidomys","CRICETIDAE","Rhipidomys_venezuelae",0,0,0,"Rodentia","Rhipidomys","venezuelae",1,4.49969855304586,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,12.2964160567895,12.46,5.94,9.2,-65.1,-73.53,-69.31,4,4.53098528779871,7,0.12,89.6,236.99,1320.63,1738.34,0,NA,NA,NA,NA,NA,280,-2.89310760930801,1.63660898769057,0
"517","Rhipidomys_venustus","Rhipidomys_venustus",0,0,0,"Rhipidomys_venustus","Rhipidomys","CRICETIDAE","Rhipidomys_venustus",0,0,0,"Rodentia","Rhipidomys","venustus",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,10.1755747800457,10.6,7.33,8.97,-66.18,-72.32,-69.25,8,5.40802342663609,17,0.11,112.55,224.24,1330.45,1658.59,0,NA,NA,NA,NA,NA,219,-2.07875186232763,8.34030148049649,0
"518","Rhipidomys_wetzeli","Rhipidomys_wetzeli",0,0,0,"Rhipidomys_wetzeli","Rhipidomys","CRICETIDAE","Rhipidomys_wetzeli",0,0,0,"Rodentia","Rhipidomys","wetzeli",1,4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,12.2309936710567,7.16,0.76,3.96,-60.6,-67.54,-64.07,0,0.60431596685333,0,0.16,179.27,227.11,1621.42,1702.25,0.693147180559945,NA,NA,NA,NA,NA,244,-2.9244632331948,10.093541088993,0
"519","Salinomys_delicatus","Salinomys_delicatus",0,0,0,"Salinomys_delicatus","Salinomys","CRICETIDAE","Salinomys_delicatus",0,0,0,"Rodentia","Salinomys","delicatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,80,NA,11.6344465495617,2
"520","Scapteromys_aquaticus","Scapteromys_aquaticus",2,0,0,"Scapteromys_aquaticus","Scapteromys","CRICETIDAE","Scapteromys_aquaticus",0,0,0,"Rodentia","Scapteromys","aquaticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8704291254285,-19.45,-27.89,-23.67,-56.47,-60,-58.24,0,2.90744735868642,0,0.04,93.53,231.94,1128.46,1192.03,2.99573227355399,NA,NA,NA,NA,NA,153,-2.97057043617966,4.37775267801162,16
"521","Scapteromys_meridionalis","Scapteromys_tumidus",0,0,0,"Scapteromys_meridionalis","Scapteromys","CRICETIDAE","Scapteromys_tumidus",0,0,0,"Rodentia","Scapteromys","tumidus",2,4.98360662170834,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,12.7176684526288,-29.19,-35.22,-32.2,-51.18,-59.88,-55.53,3,4.23338160423931,6,0.04,103.67,171.16,984.5,1114.18,2.56494935746154,NA,NA,NA,NA,NA,159,-3.32181610733131,4.37775267801162,0
"522","Scapteromys_tumidus","Scapteromys_tumidus",2,0,0,"Scapteromys_tumidus","Scapteromys","CRICETIDAE","Scapteromys_tumidus",0,0,0,"Rodentia","Scapteromys","tumidus",2,4.98360662170834,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,12.7176684526288,-29.19,-35.22,-32.2,-51.18,-59.88,-55.53,3,4.23338160423931,6,0.04,103.67,171.16,984.5,1114.18,2.56494935746154,NA,NA,NA,NA,NA,159,-3.32181610733131,6.92538491012324,5
"523","Scolomys_melanops","Scolomys_melanops",0,0,0,"Scolomys_melanops","Scolomys","CRICETIDAE","Scolomys_melanops",0,0,0,"Rodentia","Scolomys","melanops",NA,3.27714473299218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.38439535460276,0.18,-1.53,-0.67,-77.06,-78.34,-77.7,4,3.53950899745967,4,0.16,222.99,177.09,1352.09,1360.18,1.09861228866811,NA,NA,NA,NA,NA,294,-1.60724378809033,12.3071764350984,0
"524","Scolomys_ucayalensis","Scolomys_ucayalensis",0,0,0,"Scolomys_ucayalensis","Scolomys","CRICETIDAE","Scolomys_ucayalensis",0,0,0,"Rodentia","Scolomys","ucayalensis",NA,3.27714473299218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,7.8618272268921,-4.96,-5.56,-5.26,-73.48,-73.96,-73.72,1,0.693147180559945,1,0,211.75,259.5,1516.74,1517.99,1.38629436111989,NA,NA,NA,NA,NA,228,-1.05641333531553,12.3071764350984,0
"525","Scotinomys_teguina","Scotinomys_teguina",0,0,0,"Scotinomys_teguina","Scotinomys","CRICETIDAE","Scotinomys_teguina",0,0,0,"Rodentia","Scotinomys","teguina",NA,2.45014265735166,NA,13.3,NA,31.2,12,2,NA,3.44041809481544,1,NA,NA,30.95,2.46,NA,NA,NA,NA,NA,3.66279211935062,NA,NA,1,2,21,NA,NA,"1297;1376;1822;2151;2655",NA,3.83,NA,NA,12.0731081207771,17.1,8.36,12.73,-82.21,-95.13,-88.67,6,4.35066495823087,12,0.12,158.13,222.84,1285.98,1651.02,2.30258509299405,NA,NA,NA,NA,0.0453229787866575,289,-2.7823863935183,11.8480655996094,13
"526","Scotinomys_xerampelinus","Scotinomys_xerampelinus",0,0,0,"Scotinomys_xerampelinus","Scotinomys","CRICETIDAE","Scotinomys_xerampelinus",0,0,0,"Rodentia","Scotinomys","xerampelinus",NA,2.7127060126384,NA,17.8,NA,31.92,15.2,NA,NA,3.51244056047814,NA,NA,NA,33.1,3.08,NA,NA,NA,NA,NA,4.08142817028887,NA,NA,NA,NA,24.5,NA,NA,"1297;1376;1822;2655",NA,3.71,NA,NA,8.69788508770122,10.1,8.71,9.41,-82.2,-83.93,-83.06,13,3.92137910035217,13,0.12,253.24,255.32,1484.03,1755,1.79175946922805,NA,NA,NA,NA,0.0453229787866575,196,-1.48518742646074,11.8480655996094,2
"527","Sigmodon_alleni","Sigmodon_alleni",0,0,0,"Sigmodon_alleni","Sigmodon","CRICETIDAE","Sigmodon_alleni",0,0,0,"Rodentia","Sigmodon","alleni",NA,5.15957240687063,170.03,NA,87,203.25,137.8,NA,NA,3.59731226058845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;1822;2615;2655",NA,NA,NA,NA,12.0892570480046,23.71,15.64,19.68,-94.75,-106.34,-100.55,4,3.72158862852364,9,0.06,90.52,210.78,867.66,1602.77,1.6094379124341,NA,NA,NA,NA,NA,193,-2.96474031725061,4.56989242606367,0
